changeset,lon,visible,lat,timestamp,tags,id,version,addr:city,addr:country,addr:full,addr:housenumber,addr:housename,addr:postcode,addr:place,addr:street,email,name,opening_hours,operator,phone,ref,url,website,amenity,atm,bank,bicycle_parking,bicycle_rental,bar,building,building:levels,cafe,car_wash,dentist,drinking_water,fast_food,fountain,fuel,ice_cream,internet_access,landuse,library,office,parking,post_office,restaurant,school,social_facility,source,start_date,university,wikipedia,alcohol,bicycle,boat,books,butcher,clothes,coffee,collector,craft,dry_cleaning,fireplace,gas,hairdresser,hardware,lottery,model,motorcycle,music,musical_instrument,organic,pet,religion,second_hand,security,shoes,shop,ski,swimming_pool,trade,vacant,video,water,wholesale,wine,attraction,guest_house,information,museum,tourism,viewpoint,geometry,osm_type,biergarten,theatre,agrarian,cosmetics,golf,outdoor,trailer,zoo,subtype,index_right,zip
0.0,-71.44706,False,42.417736,1661813498,"{""addr:state"":""MA"",""addr:unit"":""4""}",9689462205,3,Maynard,US,,2,,01742,,DIgital Way,,Bueno Y Sano,,,,,,,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.44706 42.417736),node,,,,,,,,,,12056.0,01754
0.0,-72.55269,False,42.35758,1650842056,,9690735376,1,,,,,,,,,,Hot Table,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-72.55269 42.35758),node,,,,,,,,,,2313.0,01035
0.0,-71.07765,False,42.777534,1651325797,"{""addr:state"":""MA"",""payment:american_express"":""yes"",""payment:cash"":""yes"",""payment:discover_card"":""yes"",""payment:mastercard"":""yes"",""payment:visa"":""yes""}",9692422787,3,Haverhill,,,124,,01830,,Main Street,,Bruster's Real Ice Cream,Mo-Th 12:00-21:00; Fr 12:00-22:00; Sa-Su 11:00-22:00,,+1-978-914-6280,,,https://www.brusters.com/haverhill,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.07765 42.777534),node,,,,,,,,,,12177.0,01830
0.0,-71.80642,False,42.274067,1661624847,"{""drive_through"":""no"",""end_date"":""2022-05-03"",""level"":""2""}",9695475871,2,,,,,,,,,,Class of 1970 Cafe,,WPI Dining Services,,,,,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.80642 42.274067),node,,,,,,,,,,12399.0,01609
0.0,-71.09428,False,42.366417,1651017323,"{""addr:state"":""MA"",""cuisine"":""taiwanese""}",9696397958,1,Cambridge,,,228,,02139,,Broadway,,Mulan Taiwanese Restaurant,,,,,,https://mulantaiwancambridge.com/index.html,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.09428 42.366417),node,,,,,,,,,,12754.0,02139
0.0,-70.95198,False,42.639442,1651075488,,9698185553,1,,,,,,,,,,Bagel Bin Deli,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-70.95198 42.639442),node,,,,,,,,,,12366.0,01983
0.0,-71.094086,False,42.36646,1715212301,"{""alt_name"":""Dunkin' Donuts"",""brand"":""Dunkin'"",""brand:wikidata"":""Q847743"",""contact:website"":""https://locations.dunkindonuts.com/en/ma/cambridge/222-broadway/334913"",""cuisine"":""donut;coffee_shop"",""drive_through"":""no"",""fixme:atp"":""Check if still exists. No corresponding ATP object."",""takeaway"":""yes""}",9701394228,4,,,,,,,,,,Dunkin',,,,,,,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.094086 42.36646),node,,,,,,,,,,12754.0,02139
0.0,-71.05548,False,42.36026,1693585190,"{""addr:state"":""MA"",""cuisine"":""seafood"",""fax"":""+1-617-723-6682""}",9710744652,4,Boston,,,206,,02109,,South Market Street,,Salty Dog Seafood Grille & Bar,Mo-Su 11:30-20:00,,+1-617-742-2094,,,https://saltydogboston.biz,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.05548 42.36026),node,,,,,,,,,,12594.0,02109
0.0,-71.13114,False,42.3499,1674740647,"{""cuisine"":""pizza""}",9717314224,2,,,,,,,,,,Inbound Pizza & Restaurant,"Su-Th 11:00-12:00, Fr,Sa 11:00-02:00",,,,,https://www.myinboundpizza.com/,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.13114 42.3499),node,,,,,,,,,,12737.0,02134
0.0,-71.13427,False,42.348408,1651734957,"{""cuisine"":""pizza""}",9717314252,1,,,,1312,,,,Commonwealth Avenue,,Natalie's Pizzeria,,,,,,https://www.nataliespizzeriama.com/,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.13427 42.348408),node,,,,,,,,,,12737.0,02134
0.0,-71.41942,False,42.08942,1716119881,"{""addr:state"":""MA"",""brand"":""Subway"",""brand:wikidata"":""Q244457"",""cuisine"":""sandwich"",""takeaway"":""yes""}",9719511570,6,Franklin,,,520-528,,02038,,West Central Street,,Subway,09:00-21:00,,+1 508-528-0345,,,https://restaurants.subway.com/united-states/ma/franklin/520-528-w-central-st,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.41942 42.08942),node,,,,,,,,,,12823.0,02038
0.0,-71.122795,False,42.395584,1671130221,"{""addr:state"":""MA"",""addr:unit"":""106"",""cuisine"":""japanese"",""fax"":""+1-617-764-5671""}",9723569696,2,Somerville,,,260,,02144,,Elm Street,,Sugidama,"Mo-Th 11:30-15:00,17:00-22:00; Fr-Sa 11:30-15:00,17:00-23:00; Su 12:00-22:00",,+1-617-764-5770,,,https://www.sugidamasoba.com/,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.122795 42.395584),node,,,,,,,,,,12757.0,02144
0.0,-71.121956,False,42.396233,1651953993,"{""cuisine"":""mexican""}",9723569703,1,,,,424,,,,Highland Avenue,,Los Amigos Taqueria,Mo-Su 11:00-22:00,,,,,https://www.amigosburritos.com/,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.121956 42.396233),node,,,,,,,,,,12757.0,02144
0.0,-71.12307,False,42.397354,1694563438,"{""addr:state"":""MA"",""cuisine"":""poke;sushi;smoothie""}",9723569711,4,Somerville,,,27,,02144,,Holland Street,,Waikiki,Mo-Sa 11:00-21:00; Su 12:00-21:00,,+1-617-764-1743,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.12307 42.397354),node,,,,,,,,,,12757.0,02144
0.0,-71.14039,False,42.348816,1651972689,"{""cuisine"":""pizza""}",9723942216,1,,,,1443,,,,Commonwealth Avenue,,Sammy's Pizza & Fried Chicken,,,,,,https://sammyspizzabrighton.com/,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.14039 42.348816),node,,,,,,,,,,2401.0,02135
0.0,-71.19264,False,42.177986,1694712073,"{""cuisine"":""pizza""}",9725661443,2,,,,1001,,,,Boston-Providence Turnpike,,Royal Pizza,Mo-Sa 11:00-20:30; Su 11:00-19:30,,+1 781 762 4470,,,https://www.royalpizzanorwood.com/,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.19264 42.177986),node,,,,,,,,,,12838.0,02062
0.0,-71.06051,False,42.351044,1699117238,"{""cuisine"":""bubble_tea""}",9730732117,3,,,,,,02111,,,,Tea-Do,Su-Th 10:30-22:00; Fr-Sa 10:30-23:00,,+1 617 988 8002,,,https://www.teadocafe.com/,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.06051 42.351044),node,,,,,,,,,,12605.0,02111
0.0,-71.060905,False,42.35159,1652226721,"{""cuisine"":""chinese"",""name:zh"":""\u9903\u5B50\u738B""}",9731284217,1,,,,42,,02111,,Beach Street,,Dumpling King,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.060905 42.35159),node,,,,,,,,,,12605.0,02111
0.0,-71.06019,False,42.35119,1693493986,"{""cuisine"":""chinese"",""name:zh"":""\u6A02\u5690\u8ED2\u897F\u9905\u8336\u9910\u5EF3""}",9731287217,2,,,,61-63,,02111,,Beach Street,,Great Taste Bakery & Restaurant,Su-Th 08:00-22:00; Fr-Sa 08:00-23:00,,+1 617 426 8899,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.06019 42.35119),node,,,,,,,,,,12605.0,02111
0.0,-72.60603,False,42.339424,1652293264,"{""addr:state"":""MA"",""cuisine"":""mexican""}",9733262986,1,Hadley,,,41,,01035,,Russell Street,,JJ Brothers Tacos & MArket,,,+14133870582,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-72.60603 42.339424),node,,,,,,,,,,2313.0,01035
0.0,-72.60483,False,42.3406,1652293991,"{""addr:state"":""MA""}",9733276445,1,Hadley,,,50,,01035,,Russell Street,,Tran's World Food Market,,,+14135866766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,supermarket,,,,,,,,,,,,,,,POINT (-72.60483 42.3406),node,,,,,,,,,,2313.0,01035
0.0,-72.597664,False,42.34176,1713636963,"{""addr:state"":""MA"",""cuisine"":""italian""}",9733327827,3,Hadley,,,96,,01035,,Russell Street,,Alina's,,,+14135848000,,,https://www.myalinas.com/,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-72.597664 42.34176),node,,,,,,,,,,2313.0,01035
0.0,-72.59563,False,42.34162,1713636963,"{""addr:state"":""MA"",""cuisine"":""pizza""}",9733340261,3,Hadley,,,103,,01035,,Russell Street,,Primo's Pizzeria,,,+14135850950,,,https://www.primospizzahadley.com/,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-72.59563 42.34162),node,,,,,,,,,,2313.0,01035
0.0,-72.59363,False,42.34185,1713636963,"{""addr:state"":""MA"",""cuisine"":""korean""}",9733380618,2,Hadley,,,113,,01035,,Russell Street,,Gohyang Korean Restaurant,,,+14135868848,,,http://www.gohyangrestaurant.com/,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-72.59363 42.34185),node,,,,,,,,,,2313.0,01035
0.0,-71.02659,False,42.27139,1715212301,"{""addr:state"":""MA"",""alt_name"":""Dunkin' Donuts"",""brand"":""Dunkin'"",""brand:wikidata"":""Q847743"",""contact:website"":""https://locations.dunkindonuts.com/en/ma/quincy/65-newport-ave/336667"",""cuisine"":""donut;coffee_shop"",""drive_through"":""no"",""note"":""It is signed as Dunkin' Donuts as of 10 May 2022"",""takeaway"":""yes""}",9733716134,4,Quincy,,,65,,02171,,Newport Avenue,,Dunkin',07:00-19:00,,+1 781-982-9580,336667,,https://locations.dunkindonuts.com/en/ma/quincy/65-newport-ave/336667,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.02659 42.27139),node,,,,,,,,,,2777.0,02170
0.0,-71.752266,False,42.44448,1715212301,"{""addr:state"":""MA"",""alt_name"":""Dunkin' Donuts"",""brand"":""Dunkin'"",""brand:wikidata"":""Q847743"",""cuisine"":""donut;coffee_shop"",""delivery"":""yes"",""drive_through"":""yes"",""takeaway"":""yes""}",9737687519,3,Sterling,,,50,,01564,,Leominster Road,,Dunkin',Mo-Sa 05:00-19:00; Su 06:00-18:00,Dunkin',+1 978-422-0562,335032,,https://locations.dunkindonuts.com/en/ma/sterling/50-leominster-rd/335032,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.752266 42.44448),node,,,,,,,,,,12357.0,01564
0.0,-71.004295,False,42.251812,1659883662,"{""cuisine"":""bubble_tea""}",9738686095,2,,,,,,,,,,TBaar,Mo-Su 11:30-21:00,,,,,,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.004295 42.251812),node,,,,,,,,,,12704.0,02169
0.0,-71.01851,False,42.26564,1652492682,"{""cuisine"":""coffee_shop""}",9738698500,1,,,,,,,,,,Coffee Break Cafe,,,,,,,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.01851 42.26564),node,,,,,,,,,,2777.0,02170
0.0,-71.00461,False,42.274956,1652491419,,9738706531,1,,,,,,,,,,Garden Patch by the Sea,,,,,,https://gardenpatchma.com/,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.00461 42.274956),node,,,,,,,,,,2777.0,02170
0.0,-71.13752,False,42.353752,1723641478,"{""contact:email"":""teamojiboston@gmail.com"",""contact:phone"":""+1-617-903-3496"",""cuisine"":""bubble_tea""}",9740198617,4,,,,3,,02134,,North Beacon Street,,Teamoji,"Mo 11:30-20:00; Su, Tu, We 11:30-21:00; Fr-Sa 11:30-21:30",,,,,https://www.teamojiboston.com,cafe,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.13752 42.353752),node,,,,,,,,,,12737.0,02134
0.0,-71.32816,False,41.82775,1652624858,"{""check_date"":""2022-05-15"",""social_facility:for"":""senior""}",9741324582,1,,,,540,,,,Arcade Avenue,,Seekonk Senior Center,,,,,,,social_facility,,,,,,,,,,,,,,,,,,,,,,,,group_home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.32816 41.82775),node,,,,,,,,,group_home,12648.0,02771
0.0,-71.32642,False,41.826874,1704509405,"{""check_date"":""2022-05-15"",""cuisine"":""american"",""not:brand:wikidata"":""Q121434650""}",9741324592,2,,,,,,,,,,Country Kitchen,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.32642 41.826874),node,,,,,,,,,,12648.0,02771
0.0,-71.10298,False,42.365166,1692201446,"{""addr:state"":""MA"",""cuisine"":""bubble_tea""}",9741839042,3,Cambridge,,,605,,02139,,Massachusetts Avenue,,Möge Tee Cambridge,Mo-Su 11:00-21:30,,+1 617 714 3891,,,https://mogeteeusa.com,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.10298 42.365166),node,,,,,,,,,,12754.0,02139
0.0,-71.08201,False,42.364414,1698929174,"{""addr:state"":""MA"",""addr:unit"":""1110"",""cuisine"":""mediterranean;lebanese""}",9749969792,2,Cambridge,,,605,,02142,,West Kendall Street,,Aceituna Grill,Mo-Fr 11:00-20:00; Sa 11:30-20:00,,,,,https://aceitunagrill.com,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.08201 42.364414),node,,,,,,,,,,12756.0,02142
0.0,-71.08198,False,42.36451,1698929230,"{""addr:state"":""MA"",""brand"":""Juice Press"",""brand:wikidata"":""Q27150131"",""cuisine"":""juice"",""takeaway"":""yes""}",9749969793,3,Cambridge,,,625,,02142,,West Kendall Street,,Juice Press,Mo-Fr 08:00-17:00; Sa 09:00-16:00,,,,,,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.08198 42.36451),node,,,,,,,,,,12756.0,02142
0.0,-70.60517,False,41.74739,1652929555,"{""addr:state"":""MA"",""social_facility:for"":""senior""}",9753345316,1,Buzzards Bay,,,218,,02532,,Main Street,,Keystone Place,,,,,,,social_facility,,,,,,,,,,,,,,,,,,,,,,,,group_home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-70.60517 41.74739),node,,,,,,,,,group_home,12618.0,02532
0.0,-70.61455,False,41.745277,1699535203,"{""addr:state"":""MA"",""cuisine"":""juice""}",9753372187,2,Buzzards Bay,,,89,,02532,,Main Street,,Vella Juice  Bar,,,+1 774-247-4879,,,https://www.velajuicebar.com/,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-70.61455 41.745277),node,,,,,,,,,,12618.0,02532
0.0,-70.61444,False,41.74528,1652931358,"{""addr:state"":""MA"",""cuisine"":""thai""}",9753372188,1,Buzzards Bay,,,91,,02532,,Main Street,,Krua Thai,,,+1 508-759-9662,,,https://www.beyondmenu.com/45753/buzzards-bay/krua-thai-buzzards-bay-02532.aspx,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-70.61444 41.74528),node,,,,,,,,,,12618.0,02532
0.0,-70.61542,False,41.74531,1652931358,"{""addr:state"":""MA""}",9753372190,1,Buzzards Bay,,,57,,02532,,Main Street,,Mahoney's on Main,,,+1 774-355-1928,,,https://mahoneysonmain.net/,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-70.61542 41.74531),node,,,,,,,,,,12618.0,02532
0.0,-71.75904,False,42.52467,1703217259,"{""delivery"":""yes"",""takeaway"":""yes""}",9754843357,2,Leominster,,,20,,01453,,Central Street,,Bocado Tapas Wine Bar,"Mo-Th 16:30-21:30; Fr,Sa 16:30-23:00; Su 16:30-20:00",,+1 978-798-1581,,,https://www.bocadotapasbar.com/leominster,restaurant,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.75904 42.52467),node,,,,,,,,,,12444.0,01453
0.0,-71.758835,False,42.524883,1703217259,"{""takeaway"":""yes""}",9754843358,2,Leominster,,,28,,01453,,Manning Avenue,,The Columbia Tavern,,,+1 978-751-8962,,,https://www.columbiatavern.com/,restaurant,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.758835 42.524883),node,,,,,,,,,,12444.0,01453
0.0,-70.60368,False,41.74925,1652987475,"{""addr:state"":""MA""}",9755476567,1,Buzzards Bay,,,240,,02532,,Main Street,,Stomping Grounds Grille,,,+1 774-302-4706,,,http://www.stompinggroundsgrille.com/,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-70.60368 41.74925),node,,,,,,,,,,12618.0,02532
0.0,-70.5985,False,41.75079,1699535213,"{""addr:state"":""MA"",""brand"":""Honey Dew Donuts"",""brand:wikidata"":""Q5893524"",""cuisine"":""donut;coffee_shop"",""takeaway"":""yes""}",9755476572,3,Buzzards Bay,,,282,,,,Main Street,,Honey Dew,,,+1 508-759-7765,,,https://www.honeydewdonuts.com/,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-70.5985 41.75079),node,,,,,,,,,,12618.0,02532
0.0,-70.5988,False,41.750828,1715212301,"{""addr:state"":""MA"",""alt_name"":""Dunkin' Donuts"",""brand"":""Dunkin'"",""brand:wikidata"":""Q847743"",""contact:website"":""https://locations.dunkindonuts.com/en/ma/buzzards-bay/278-main-street/344173"",""cuisine"":""donut;coffee_shop"",""drive_through"":""yes"",""takeaway"":""yes""}",9755476573,3,Buzzards Bay,,,278,,02532,,Main Street,,Dunkin',04:00-21:00,,+1 508-743-0431,344173,,https://locations.dunkindonuts.com/en/ma/buzzards-bay/278-main-street/344173,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-70.5988 41.750828),node,,,,,,,,,,12618.0,02532
0.0,-70.59945,False,41.750717,1652987475,"{""addr:state"":""MA"",""cuisine"":""pizza""}",9755476574,1,Buzzards Bay,,,270,,02532,,Main Street,,Buzzards Bay House of Pizza,,,+1 508-759-8912,,,http://places.singleplatform.com/buzzards-bay-house-of-pizza/menu?ref=google,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-70.59945 41.750717),node,,,,,,,,,,12618.0,02532
0.0,-70.59899,False,41.751457,1699535191,"{""addr:state"":""MA"",""cuisine"":""juice""}",9755476584,2,Buzzards Bay,,,283,,02532,,Main Street,,The Blended Berry,,,+1 774-355-2910,,,https://www.theblendedberry.com/,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-70.59899 41.751457),node,,,,,,,,,,12618.0,02532
0.0,-71.02389,False,42.270775,1653000353,"{""cuisine"":""seafood""}",9755844295,1,,,,,,,,,,Ming's Seafood Restaurant,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.02389 42.270775),node,,,,,,,,,,2777.0,02170
0.0,-71.79892,False,42.21306,1653091419,"{""cuisine"":""chinese"",""takeaway"":""yes""}",9758491983,1,Worcester,,,566,,01607,,Southwest Cutoff,,China Sea,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.79892 42.21306),node,,,,,,,,,,2394.0,01607
0.0,-70.295006,False,41.670242,1653312765,"{""addr:state"":""MA"",""cuisine"":""sandwich""}",9764451823,1,Hyannis,US,,790,,02061,,Iyannough Road,,Panera Bread,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-70.295006 41.670242),node,,,,,,,,,,2405.0,02601
0.0,-70.925186,False,41.63446,1656511877,"{""level"":""0"",""outdoor_seating"":""yes"",""takeaway"":""yes"",""wheelchair"":""yes""}",9767607778,3,,,,149,,,,,,Destination Soups,Mo-Fr 11:00-16:00,,+1 508-991-7687,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-70.925186 41.63446),node,,,,,,,,,,2876.0,02740
0.0,-70.87337,False,42.28219,1653420418,,9767943560,1,,,,,,,,,,Village market,,,,,,,marketplace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-70.87337 42.28219),node,,,,,,,,,,12368.0,02045
0.0,-71.00388,False,42.25229,1653440323,"{""cuisine"":""pizza""}",9768369882,1,,,,,,,,,,Crush Pizza,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.00388 42.25229),node,,,,,,,,,,12704.0,02169
0.0,-71.004196,False,42.252,1674342392,"{""cuisine"":""chinese""}",9768369883,3,,,,,,,,,,Jenny's House,Tu-Su 11:00-21:00,,,,,https://www.jennyshousequincyma.com/,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.004196 42.252),node,,,,,,,,,,12704.0,02169
0.0,-71.00427,False,42.252132,1653440323,"{""cuisine"":""indian""}",9768369885,1,,,,,,,,,,Sher-A-Punjab Modern Indian Cuisine,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.00427 42.252132),node,,,,,,,,,,12704.0,02169
0.0,-71.05385,False,42.364223,1653533709,"{""check_date"":""2022-05-25"",""cuisine"":""chinese"",""payment:cards"":""no"",""payment:credit_cards"":""no"",""payment:debit_cards"":""no""}",9771053118,1,,,,331,,,,Hanover Street,,China House,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.05385 42.364223),node,,,,,,,,,,12606.0,02113
0.0,-71.05377,False,42.3643,1674756609,"{""check_date"":""2022-05-25"",""cuisine"":""italian""}",9771053124,2,,,,333,,,,Hanover Street,,Florentine Cafe,"Mo-We 14:00-24:00, Th 12:00-24:00, Fr-Sa 11:00-0:30, Su 10:00-24:00",,+16172271777,,,http://www.cafeflorentine.com/,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.05377 42.3643),node,,,,,,,,,,12606.0,02113
0.0,-71.79312,False,42.583885,1703217681,"{""addr:state"":""MA"",""country"":""USA"",""cuisine"":""chicken""}",9772917216,3,Fitchburg,,,,,01420,,70 North St,,Crown Fried Chicken,"Mo-We,Su 10:00-22:00; Th-Sa 10:00-23:00",,+1 978-342-2600,,,https://crownfriedchicken.net,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.79312 42.583885),node,,,,,,,,,,12286.0,01420
0.0,-70.87348,False,42.282253,1653608962,,9773910917,1,,,,,,,,,,Village market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,supermarket,,,,,,,,,,,,,,,POINT (-70.87348 42.282253),node,,,,,,,,,,12368.0,02045
